Date,AAPL,MTK,GUC,Xintec,Qualcomm,SamSung,Broadcom,VIX,USD,CNY,CCY,HKD,JPY,TWIndex,PLIX,S&P500,Japan225,KoreanIndex,NASDQ
2016/10/7,28.51,241,77.2,35.4,68.19,34120,174.21,13.48,31.39,0.15,0.69,7.76,0.07,9265.81,837.02,2153.74,16860.09,2053.8,5292.4
2016/10/11,29.08,241,76,32.1,66.09,30900,171.17,15.36,31.59,0.15,0.69,7.76,0.08,9219.82,815.31,2136.73,17024.76,2031.93,5246.79
2016/10/12,29.33,240,76.1,32.75,66.06,30700,170.47,15.91,31.61,0.15,0.69,7.76,0.07,9252.6,812.62,2139.18,16840,2033.73,5239.02
2016/10/13,29.25,237.5,76.5,32.35,65.7,31140,168.94,16.69,31.74,0.15,0.69,7.76,0.07,9219.17,803.05,2132.55,16774.24,2015.44,5213.33
2016/10/14,29.41,236.5,76.7,30.75,65.7,31540,170.09,16.12,31.74,0.15,0.69,7.76,0.07,9165.17,809.39,2132.98,16856.37,2022.66,5214.16
2016/10/17,29.39,241,76.4,30.75,65.19,31800,168.88,16.21,31.77,0.15,0.68,7.76,0.07,9176.22,805,2126.5,16900.12,2027.61,5199.82
2016/10/18,29.37,240,75.9,31.5,66.1,31780,172.17,15.28,31.66,0.15,0.69,7.76,0.07,9222.58,814.74,2139.6,16963.61,2040.43,5243.84
2016/10/19,29.28,238,76.1,33.15,65.79,32500,171.87,14.41,31.47,0.15,0.69,7.76,0.08,9283.99,810.93,2144.29,16998.91,2040.94,5246.41
2016/10/20,29.26,236,77.4,33,67.34,32400,173.41,13.75,31.52,0.15,0.69,7.76,0.07,9317.24,816.72,2141.34,17235.5,2040.6,5241.83
2016/10/21,29.15,235.5,78.2,32.3,67.93,31780,172.92,13.34,31.52,0.15,0.69,7.76,0.07,9306.57,814.53,2141.16,17184.59,2033,5257.4
2016/10/24,29.41,238,78.5,31.65,68.06,32160,176.55,13.02,31.67,0.15,0.68,7.76,0.07,9322.5,829.79,2151.33,17234.42,2047.74,5309.83
2016/10/25,29.56,243,79.9,32.8,67.71,31940,173.65,13.46,31.55,0.15,0.69,7.76,0.07,9385.65,828.67,2143.16,17365.25,2037.17,5283.4
2016/10/26,28.9,240.5,80,32.55,68.2,31340,173,14.24,31.56,0.15,0.68,7.76,0.07,9362.25,827.22,2139.43,17391.84,2013.89,5250.27
2016/10/27,28.62,239,81.2,32.55,70.09,31460,172.24,15.36,31.67,0.15,0.68,7.75,0.07,9299.55,823.74,2133.04,17336.42,2024.12,5215.97
2016/10/28,28.43,237.5,81.2,32.9,68.4,32280,169.35,16.19,31.67,0.15,0.68,7.75,0.07,9306.92,818.88,2126.41,17446.41,2019.42,5190.1
2016/10/31,28.39,240,80.5,32.05,68.72,32780,170.28,17.06,31.61,0.15,0.68,7.75,0.07,9290.12,823.52,2126.15,17425.02,2008.19,5189.14
2016/11/1,27.87,237.5,80.1,31.8,68.34,33040,168.8,18.56,31.55,0.15,0.68,7.75,0.07,9272.7,816.08,2111.72,17442.4,2007.39,5153.58
2016/11/2,27.9,236.5,79,30.6,67.09,32860,172.56,19.32,31.56,0.15,0.68,7.75,0.07,9139.04,810.57,2097.94,17134.68,1978.94,5105.57
2016/11/3,27.46,236.5,78.2,29.55,66.95,32320,172.99,22.08,31.54,0.15,0.68,7.76,0.08,9067.27,808,2088.66,17134.68,1983.8,5058.41
2016/11/4,27.21,226,78.4,29.4,66.73,32540,172.17,22.51,31.46,0.15,0.68,7.76,0.08,9068.15,802.88,2085.18,16905.36,1982.02,5046.37
2016/11/7,27.6,231,78.8,29.75,68.46,32800,176.96,18.71,31.45,0.15,0.68,7.76,0.07,9189.84,825.87,2131.52,17177.21,1997.58,5166.17
2016/11/8,27.76,228,77.5,28.8,68.27,32880,177,18.74,31.51,0.15,0.68,7.76,0.07,9217.43,827.68,2139.56,17171.38,2003.38,5193.49
2016/11/9,27.72,220.5,74,26.5,67.88,31920,173.42,14.38,31.47,0.15,0.69,7.75,0.07,8943.2,823.59,2163.26,16251.54,1958.38,5251.07
2016/11/10,26.95,222,76.5,28.35,66.31,32980,167.94,14.74,31.44,0.15,0.67,7.76,0.07,9152.18,806.09,2167.48,17344.42,2002.6,5208.8
2016/11/11,27.11,215,76,27.4,66.88,31960,167.54,14.17,31.69,0.15,0.67,7.76,0.07,8957.76,837.24,2164.45,17374.79,1984.43,5237.11
2016/11/14,26.43,218.5,75.5,26.9,65.93,31060,163.78,14.48,32,0.15,0.66,7.76,0.07,8940.4,832.08,2164.2,17672.62,1974.4,5218.4
2016/11/15,26.78,216,75.1,27.35,66.77,30780,166.45,13.37,31.94,0.15,0.66,7.76,0.07,8931.03,847.9,2180.39,17668.15,1967.53,5275.62
2016/11/16,27.5,216,75.3,28.2,66.3,31160,167.83,13.72,31.85,0.15,0.66,7.76,0.07,8962.22,857.55,2176.94,17862.21,1979.65,5294.58
2016/11/17,27.49,221.5,74.7,28.3,66.67,31360,167.04,13.35,31.83,0.15,0.66,7.76,0.07,8995.26,866.84,2187.12,17862.63,1980.55,5333.97
2016/11/18,27.51,227,76.5,29.5,67.31,31720,168.16,12.85,31.84,0.15,0.66,7.76,0.07,9008.79,872.63,2181.9,17967.41,1974.58,5321.51
2016/11/21,27.93,223,76.6,30,67.1,31860,172.58,12.42,32.01,0.15,0.66,7.76,0.07,9041.11,879.01,2198.18,18106.02,1966.05,5368.86
2016/11/22,27.95,228.5,76.6,29.9,68.31,32800,177.02,12.41,31.99,0.15,0.66,7.76,0.07,9133.39,888.27,2202.94,18162.94,1983.47,5386.35
2016/11/23,27.81,226,76.6,30.15,68.13,32980,177.08,12.43,31.93,0.15,0.66,7.76,0.07,9178.23,889.31,2204.72,18162.94,1987.95,5380.68
2016/11/24,27.81,222,76,30.6,68.13,33000,177.08,12.43,31.86,0.14,0.66,7.76,0.07,9152.11,889.31,2204.72,18333.41,1971.26,5380.68
2016/11/25,27.95,221.5,76.1,30.75,68.29,33000,176.75,12.34,31.92,0.14,0.66,7.76,0.07,9159.07,890.97,2213.35,18381.22,1974.46,5398.92
2016/11/28,27.89,223.5,78.2,30.45,67.1,33540,174.65,13.15,31.83,0.14,0.66,7.76,0.07,9222.24,887.25,2201.72,18356.89,1978.13,5368.81
2016/11/29,27.86,221.5,77,29.7,66.77,33540,175.45,12.9,31.76,0.14,0.66,7.76,0.07,9192.38,885.25,2204.66,18307.04,1978.39,5379.92
2016/11/30,27.63,221.5,76.6,29.6,68.13,34920,170.49,13.33,31.81,0.14,0.66,7.76,0.07,9240.71,879.47,2198.81,18308.48,1983.48,5323.68
2016/12/1,27.37,224.5,76.8,30.1,64.16,34980,162.79,14.07,31.87,0.15,0.66,7.76,0.07,9263.53,836.79,2191.08,18513.12,1983.75,5251.11
2016/12/2,27.48,225,76.1,29.5,65.84,34540,164.22,14.12,31.88,0.15,0.66,7.76,0.07,9189.49,847.7,2191.95,18426.08,1970.61,5255.65
2016/12/5,27.28,223.5,75.9,28.95,66.36,34360,166.13,12.14,31.9,0.15,0.66,7.76,0.07,9160.66,858.13,2204.71,18274.99,1963.36,5308.89
2016/12/6,27.49,226,77.6,29.35,67.45,34960,164.76,11.79,31.97,0.15,0.66,7.75,0.07,9250.77,870,2212.23,18360.54,1989.86,5333
2016/12/7,27.76,225,78.4,30.25,68.34,35440,168.55,12.22,31.94,0.15,0.66,7.76,0.07,9263.89,888.45,2241.35,18496.69,1991.89,5393.76
2016/12/8,28.03,230,78.4,30.1,68.55,35800,170.71,12.64,31.89,0.15,0.67,7.76,0.07,9375.86,895.7,2246.19,18765.47,2031.07,5417.36
2016/12/9,28.49,230.5,77.9,30.5,68.52,35600,179.09,11.75,31.75,0.15,0.67,7.76,0.07,9392.68,892.51,2259.53,18996.37,2024.69,5444.5
2016/12/12,28.33,229.5,77.6,29.75,68.47,35040,178.16,12.64,31.82,0.14,0.66,7.76,0.07,9349.94,885.46,2256.96,19155.03,2027.24,5412.54
2016/12/13,28.8,228.5,77.6,29.65,69.34,35320,179.44,12.72,31.85,0.14,0.66,7.76,0.07,9382.14,895.55,2271.72,19250.52,2035.98,5463.83
2016/12/14,28.8,225,78.9,29.6,67.56,35540,177.62,13.19,31.78,0.15,0.67,7.76,0.07,9368.52,894.28,2253.28,19253.61,2036.87,5436.67
2016/12/15,28.95,228,78.6,29.6,68.03,35180,180.01,12.79,31.79,0.14,0.66,7.76,0.07,9360.35,909.97,2262.03,19273.79,2036.65,5456.85
2016/12/16,28.99,226,78.8,29.85,66.46,35860,178.42,12.2,31.91,0.14,0.65,7.76,0.07,9326.78,900.85,2258.07,19401.15,2042.24,5437.16
2016/12/19,29.16,224,77.6,31.2,67.02,35900,180.46,11.71,32.03,0.14,0.65,7.76,0.07,9239.32,909.68,2262.53,19391.6,2038.39,5457.44
2016/12/20,29.24,219.5,77.8,31.8,66.91,36240,182.07,11.45,31.96,0.14,0.65,7.77,0.07,9242.41,917.99,2270.76,19494.53,2041.94,5483.94
2016/12/21,29.26,216.5,77.5,32.1,67.16,36100,182.29,11.27,31.99,0.14,0.65,7.77,0.07,9204.26,918.33,2265.18,19444.49,2037.96,5471.43
2016/12/22,29.07,217,77,31.85,66.76,36180,180.6,11.43,32,0.14,0.65,7.76,0.07,9118.75,923.06,2260.96,19427.67,2035.73,5447.42
2016/12/23,29.13,216.5,77.3,32.6,66.86,35640,181.94,11.44,32.01,0.14,0.64,7.76,0.07,9078.64,927.92,2263.79,19427.67,2035.9,5462.69
2016/12/26,29.13,216,77.5,32.65,66.86,35960,181.94,11.44,32.16,0.14,0.65,7.76,0.07,9110.54,927.92,2263.79,19396.64,2037.75,5462.69
2016/12/27,29.32,218,77.2,32.2,67.25,35980,182.31,11.99,32.22,0.14,0.65,7.76,0.07,9109.27,939.21,2268.88,19403.06,2042.17,5487.44
2016/12/28,29.19,218.5,79.2,32.95,65.75,35760,180.19,12.95,32.27,0.14,0.64,7.76,0.07,9201.4,921.09,2249.92,19401.72,2024.49,5438.56
2016/12/29,29.18,216.5,78.5,32.85,66.04,36040,179.87,13.37,32.3,0.14,0.64,7.76,0.07,9153.09,921.2,2249.26,19145.14,2026.46,5432.09
2016/12/30,28.95,216.5,78.5,32.55,65.2,36040,176.77,14.04,32.27,0.14,0.64,7.76,0.07,9253.5,906.47,2238.83,19114.37,2026.46,5383.12
2017/1/3,29.04,218,78.9,33,65.4,36480,178.34,12.85,32.26,0.14,0.64,7.76,0.07,9272.88,907.34,2257.83,19114.37,2043.97,5429.08
2017/1/4,29,216,80,33.15,65.47,36160,177.07,11.85,32.23,0.14,0.64,7.76,0.07,9286.96,909.77,2270.75,19594.16,2045.64,5477
2017/1/5,29.15,218,80.5,36.45,65.55,35560,174.28,11.67,32.23,0.14,0.65,7.75,0.07,9358.14,901.69,2269,19520.69,2041.95,5487.94
2017/1/6,29.48,220,81,36.4,65.53,36200,176.59,11.32,31.94,0.15,0.66,7.75,0.07,9372.22,908.65,2276.98,19454.33,2049.12,5521.06
2017/1/9,29.75,217,80,35.5,65.65,37220,176.97,11.56,32.04,0.14,0.65,7.75,0.07,9342.42,918.58,2268.9,19454.33,2048.78,5531.82
2017/1/10,29.78,214.5,79.9,35.8,65.63,37240,180.57,11.49,32,0.14,0.64,7.76,0.07,9349.64,923.06,2268.9,19301.44,2045.12,5551.82
2017/1/11,29.94,215.5,80.7,37.1,66.1,38280,179.42,11.26,31.93,0.14,0.65,7.75,0.07,9345.74,926.54,2275.32,19364.67,2075.17,5563.65
2017/1/12,29.81,217,79.8,36.75,66.12,38800,178.86,11.54,31.91,0.14,0.65,7.75,0.07,9410.18,918.16,2270.44,19134.7,2087.14,5547.49
2017/1/13,29.76,215,79.3,36,66.88,37460,180.45,11.23,31.71,0.15,0.66,7.75,0.07,9378.83,924.67,2274.64,19287.28,2076.79,5574.12
2017/1/16,29.76,210.5,79,34.85,66.88,36660,180.45,11.23,31.58,0.14,0.66,7.75,0.07,9292.33,924.67,2274.64,19095.24,2064.17,5574.12
2017/1/17,30,213.5,79.7,35.1,64.19,36960,179.11,11.87,31.68,0.15,0.66,7.76,0.07,9354.53,909.48,2267.89,18813.53,2071.87,5538.73
2017/1/18,30,211.5,79.6,35.05,65.13,36940,185.02,12.48,31.35,0.15,0.67,7.76,0.07,9341.97,922.36,2271.89,18894.37,2070.54,5555.65
2017/1/19,29.94,213,79.2,36.25,64.44,37480,185.56,12.78,31.58,0.15,0.66,7.76,0.07,9318.12,918.03,2263.69,19072.25,2072.79,5540.08
2017/1/20,30,211.5,79.5,35.9,62.88,37200,191.08,11.54,31.61,0.15,0.66,7.76,0.07,9331.46,930.01,2271.31,19137.91,2065.61,5555.33
2017/1/23,30.02,214.5,80,36.75,54.88,38060,191,11.77,31.52,0.15,0.66,7.76,0.07,9424.05,923.77,2265.2,18891.03,2065.99,5552.94
2017/1/24,29.99,213.5,79.8,36.6,55,38160,197.75,11.07,31.41,0.15,0.67,7.76,0.07,9447.95,942.41,2280.07,18787.99,2065.76,5600.96
2017/2/2,32.13,204.5,80.3,36.5,52.66,39360,204.05,11.93,31.28,0.15,0.67,7.76,0.07,9428.97,959.08,2280.85,18914.58,2071.01,5636.2
2017/2/3,32.27,207,79.4,36.6,52.98,39460,206.16,10.97,31.08,0.15,0.68,7.76,0.07,9455.56,964.02,2297.42,18918.2,2073.16,5666.77
2017/2/6,32.57,212,80.8,37.15,52.88,39560,206.56,11.37,30.85,0.15,0.68,7.76,0.07,9538.01,967.39,2292.56,18976.71,2077.66,5663.55
2017/2/7,32.88,218,81.2,37.95,53.27,38820,205.91,11.29,30.92,0.15,0.68,7.76,0.07,9554.56,970.59,2293.08,18910.78,2075.21,5674.22
2017/2/8,33.01,213.5,80.9,37.4,52.89,38400,206.89,11.45,31.03,0.15,0.68,7.76,0.07,9543.25,972.14,2294.67,19007.6,2065.08,5682.45
2017/2/9,33.1,215,82.5,36.65,52.88,38400,205.34,10.88,31.11,0.15,0.68,7.76,0.07,9590.18,963.81,2307.87,18907.67,2065.88,5715.18
2017/2/10,33.03,215.5,83.5,37.15,54,38360,205.52,10.85,31.04,0.15,0.67,7.76,0.07,9665.59,963.05,2316.1,19378.93,2075.08,5734.13
2017/2/13,33.32,217,91,39.55,54.93,37960,206.71,11.07,30.95,0.15,0.67,7.76,0.07,9710.32,965.7,2328.25,19459.15,2078.65,5763.96
2017/2/14,33.76,217,93,40.45,55.48,37580,205.33,10.74,31.01,0.15,0.67,7.76,0.07,9718.78,962.63,2337.58,19238.98,2074.57,5782.57
2017/2/15,33.88,216.5,93.2,40.7,56.49,37720,205.99,11.97,30.75,0.15,0.68,7.76,0.07,9799.76,970.54,2349.25,19437.98,2083.86,5819.44
2017/2/16,33.84,217,91.8,41.85,56.88,38020,208.18,11.76,30.75,0.15,0.68,7.76,0.07,9771.25,971.24,2347.22,19347.53,2081.84,5814.9
2017/2/17,33.93,225,92.1,41.7,56.46,37860,210.41,11.49,30.78,0.15,0.68,7.76,0.07,9759.76,976.8,2351.16,19234.62,2080.58,5838.58
2017/2/20,33.93,224.5,97,46.8,56.46,38660,210.41,11.49,30.9,0.15,0.67,7.76,0.07,9753.2,976.8,2351.16,19251.08,2084.39,5838.58
2017/2/21,34.17,225.5,98,48.4,56.75,38940,212.75,11.57,30.78,0.15,0.68,7.76,0.07,9763.93,990.44,2365.38,19381.44,2102.93,5865.95
2017/2/22,34.28,225.5,98.8,53.2,57.1,39300,214.16,11.74,30.79,0.15,0.68,7.76,0.07,9778.78,990.07,2362.82,19379.87,2106.61,5860.63
2017/2/23,34.13,224.5,103,53.5,57.14,39180,210.58,11.71,30.77,0.15,0.68,7.76,0.07,9769.31,973.87,2363.81,19371.46,2107.63,5835.51
2017/2/24,34.17,224,102,53.2,57.22,38220,210.37,11.47,30.72,0.15,0.68,7.76,0.07,9750.47,973.44,2367.34,19283.54,2094.12,5845.31
2017/3/1,34.95,225,102,53.6,57.01,38220,215.14,12.54,30.64,0.15,0.68,7.76,0.07,9674.78,985.26,2395.96,19393.54,2094.12,5904.03
2017/3/2,34.74,223.5,104.5,50,56.37,39720,217.29,11.81,30.76,0.15,0.68,7.76,0.07,9691.8,974.33,2381.92,19564.8,2102.65,5861.22
2017/3/3,34.94,219.5,106,50,56.44,39620,218.32,10.96,30.78,0.15,0.67,7.76,0.07,9648.21,973.97,2383.12,19469.17,2078.75,5870.75
2017/3/6,34.83,218,107.5,51.2,56.45,40080,217.94,11.24,30.91,0.15,0.67,7.76,0.07,9682.63,974.18,2375.31,19379.14,2081.36,5849.18
2017/3/7,34.88,218,109,52,56.73,40200,219.25,11.45,30.97,0.14,0.67,7.76,0.07,9738.07,976.85,2368.39,19344.15,2094.05,5833.93
2017/3/8,34.75,222,109,51.6,57.77,40200,219.63,11.86,30.84,0.14,0.67,7.76,0.07,9753.45,979,2362.98,19254.03,2095.41,5837.55
2017/3/9,34.67,218,111.5,51.6,57.97,40200,222.01,12.3,30.87,0.14,0.67,7.77,0.07,9658.61,980.48,2364.87,19318.58,2091.06,5838.81
2017/3/10,34.78,222,110,51.9,58.64,40180,226.35,11.66,31.02,0.14,0.67,7.76,0.07,9627.89,991.93,2372.6,19604.61,2097.35,5861.73
2017/3/13,34.8,222.5,105,55.8,58.46,40600,226.45,11.35,31.03,0.15,0.68,7.76,0.07,9697.34,999.39,2373.47,19633.75,2117.59,5875.78
2017/3/14,34.75,223,111.5,55.4,58.22,41360,224.35,12.3,30.92,0.14,0.68,7.76,0.07,9744.21,996.33,2365.45,19609.5,2133.78,5856.82
2017/3/15,35.12,221.5,108.5,55.3,58.52,41400,225.93,11.63,30.95,0.14,0.68,7.77,0.07,9740.31,1004.65,2385.26,19577.38,2133,5900.05
2017/3/16,35.17,224.5,109,54.3,58.35,41840,222.36,11.21,30.5,0.14,0.69,7.77,0.07,9837.83,1002.81,2381.38,19590.14,2150.08,5900.76
2017/3/17,35,225.5,109,55.5,57.55,42400,221.18,11.28,30.65,0.14,0.69,7.76,0.07,9908.69,1004.6,2378.25,19521.59,2164.58,5901
2017/3/20,35.37,226,107.5,57.5,57.81,41900,221.24,11.34,30.52,0.14,0.69,7.76,0.07,9912.97,1012.29,2373.47,19521.59,2157.01,5901.53
2017/3/21,34.96,230,107.5,58.1,56.8,42560,216.02,12.47,30.51,0.14,0.7,7.77,0.07,9972.49,988.42,2344.02,19455.88,2178.38,5793.83
2017/3/22,35.35,227.5,106.5,58.2,57.04,42460,217.42,12.81,30.44,0.15,0.69,7.77,0.07,9922.66,999.34,2348.45,19041.38,2168.3,5821.64
2017/3/23,35.23,224,105,57,56.81,41800,216.86,13.12,30.49,0.15,0.69,7.77,0.07,9930.74,996.85,2345.96,19085.31,2172.72,5817.69
2017/3/24,35.16,223,102,54.3,56.92,41500,218.97,12.96,30.46,0.15,0.69,7.77,0.07,9902.98,1004.35,2343.98,19262.53,2168.95,5828.74
2017/3/27,35.22,224,103.5,51.3,56.66,41200,219.05,12.5,30.23,0.15,0.7,7.77,0.07,9876.77,1005.95,2341.59,18985.59,2155.66,5840.37
2017/3/28,35.95,223,101.5,47.8,57.38,41480,220.95,11.53,30.16,0.15,0.7,7.77,0.07,9876.45,1008.97,2358.57,19202.87,2163.31,5875.14
2017/3/29,36.03,219,104,49.15,57.36,41780,221.31,11.42,30.26,0.15,0.7,7.77,0.07,9856.25,1006.49,2361.13,19217.48,2166.98,5897.55
2017/3/30,35.98,218.5,102.5,47.8,57.2,41980,220.04,11.54,30.3,0.15,0.7,7.77,0.07,9848.15,1011.81,2368.06,19063.22,2164.64,5914.34
2017/3/31,35.92,215,101.5,45,57.34,41200,218.96,12.37,30.3,0.15,0.7,7.77,0.07,9811.52,1011.4,2362.72,18909.26,2160.23,5911.74
2017/4/5,36.01,220,104.5,46,56.47,42140,217.13,12.89,30.38,0.15,0.69,7.77,0.07,9949.48,993.53,2352.95,18861.27,2160.85,5864.48
2017/4/6,35.92,217,101.5,46.85,56.53,41840,217.5,12.39,30.55,0.14,0.69,7.77,0.07,9897.8,994.69,2357.49,18597.06,2152.75,5878.95
2017/4/7,35.83,216.5,103,47,56.32,41600,218.25,12.87,30.55,0.14,0.69,7.77,0.07,9873.37,999.35,2355.54,18664.63,2151.73,5877.81
2017/4/10,35.79,217,100,46.6,56.52,41940,218.02,14.05,30.63,0.14,0.68,7.77,0.07,9882.54,991.62,2357.16,18797.88,2133.32,5880.93
2017/4/11,35.41,212,97,42.4,55.35,41600,217.55,15.07,30.63,0.15,0.68,7.77,0.07,9832.42,983.34,2353.78,18747.87,2123.85,5866.77
2017/4/12,35.45,214,97.2,45,53.39,41900,209.2,15.77,30.37,0.15,0.68,7.77,0.07,9817.68,966.55,2344.93,18552.61,2128.91,5836.16
